date,tmean_c,tmax_c,tmin_c,rh_mean,prcp_mm,district,disease,lat,lon,outbreak_date,t_rel
2020-12-11,25.0,27.2,22.7,78,0.2,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-45
2020-12-12,24.7,27.3,21.7,78,0.1,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-44
2020-12-13,24.8,27.1,21.9,80,0.9,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-43
2020-12-14,25.5,28.0,22.2,73,0.0,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-42
2020-12-15,25.4,27.7,22.3,76,0.5,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-41
2020-12-16,24.8,26.1,23.9,88,22.4,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-40
2020-12-17,25.1,26.5,23.7,86,14.9,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-39
2020-12-18,24.9,26.2,23.9,88,8.7,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-38
2020-12-19,26.0,27.8,24.7,77,0.1,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-37
2020-12-20,25.3,27.4,23.4,74,0.1,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-36
2020-12-21,24.7,27.0,22.4,68,0.0,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-35
2020-12-22,24.6,27.1,22.5,70,0.0,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-34
2020-12-23,24.4,26.0,22.5,71,0.0,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-33
2020-12-24,24.3,26.9,21.3,71,0.0,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-32
2020-12-25,24.2,27.2,20.7,73,0.0,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-31
2020-12-26,24.3,27.4,20.6,72,0.0,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-30
2020-12-27,24.5,27.5,21.5,75,0.0,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-29
2020-12-28,24.8,28.1,21.8,73,0.1,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-28
2020-12-29,25.1,27.2,23.4,79,1.3,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-27
2020-12-30,24.4,26.5,23.1,87,16.0,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-26
2020-12-31,25.2,27.1,23.1,83,14.6,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-25
2021-01-01,25.0,27.0,22.7,75,0.9,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-24
2021-01-02,24.2,25.9,22.7,85,7.6,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-23
2021-01-03,24.6,25.9,23.4,91,19.4,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-22
2021-01-04,25.2,26.8,23.4,84,3.6,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-21
2021-01-05,24.7,25.7,23.8,91,19.9,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-20
2021-01-06,25.0,26.3,24.2,92,14.1,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-19
2021-01-07,25.2,27.1,23.3,88,5.9,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-18
2021-01-08,25.5,27.0,24.0,89,5.0,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-17
2021-01-09,25.5,27.6,23.6,87,1.7,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-16
2021-01-10,25.4,27.8,24.0,87,3.7,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-15
2021-01-11,25.2,27.1,23.4,88,7.9,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-14
2021-01-12,24.8,26.5,24.0,90,11.4,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-13
2021-01-13,25.1,26.6,23.9,88,5.3,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-12
2021-01-14,25.2,27.6,23.1,86,2.4,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-11
2021-01-15,25.2,27.2,23.1,85,3.5,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-10
2021-01-16,25.2,27.2,22.9,81,0.7,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-9
2021-01-17,24.2,26.9,21.3,79,0.0,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-8
2021-01-18,24.7,27.4,22.2,73,0.0,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-7
2021-01-19,24.9,27.8,22.2,77,0.4,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-6
2021-01-20,25.3,27.9,23.1,81,1.2,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-5
2021-01-21,25.6,27.4,23.7,89,1.1,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-4
2021-01-22,25.6,27.4,23.6,86,0.3,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-3
2021-01-23,25.4,27.4,23.2,81,0.8,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-2
2021-01-24,24.5,27.3,20.9,82,0.9,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,-1
2021-01-25,24.6,27.3,22.0,82,0.7,Puducherry,Dengue,11.9340568,79.8306447,2021-01-25,0
